190791;5;соц.стр.;1905,96;57,09;;;;1963,05
190791;7;накладные;8755,68;428,99;;;;9184,67
190791;9;командировки;0,00;0,00;;;;0,00
190791;98;прибыль;3629,02;140,78;;;;3769,80
190791;99;выручка;21774,14;845,18;;;;22619,32
190805;1;материалы;1932,32;572,06;;;;2504,38
190805;4;фот;10098,28;1602,93;;;;11701,21
190805;5;соц.стр.;2443,79;387,90;;;;2831,69
190805;7;накладные;11764,49;3085,38;;;;14849,87
190805;9;командировки;56,33;0,00;;;;56,33
190805;98;прибыль;4912,18;975,54;;;;5887,72
190805;99;выручка;31207,39;6623,81;;;;37831,20
190811;1;материалы;0,00;0,00;;;;0,00
190811;4;фот;155,10;0,00;;;;155,10
190811;5;соц.стр.;36,12;0,00;;;;36,12
190811;7;накладные;180,69;0,00;;;;180,69
190811;9;командировки;0,00;0,00;;;;0,00
190811;98;прибыль;63,97;0,00;;;;63,97
190811;99;выручка;435,88;0,00;;;;435,88
190821;1;материалы;0,00;0,00;;;;0,00
190821;4;фот;9441,77;649,98;;;;10091,75
190821;5;соц.стр.;2284,91;157,30;;;;2442,21
190821;7;накладные;10999,67;1294,10;;;;12293,77
190821;9;командировки;41,87;28,62;;;;70,49
190821;98;прибыль;4553,66;425,14;;;;4978,80
190821;99;выручка;27321,88;2555,14;;;;29877,02
190822;1;материалы;0,00;;;;;0,00
190822;4;фот;3808,34;;;;;3808,34
190822;5;соц.стр.;846,86;;;;;846,86
190822;7;накладные;4436,71;;;;;4436,71
190822;9;командировки;0,00;;;;;0,00
190822;98;прибыль;1818,83;;;;;1818,83
190822;99;выручка;10910,74;;;;;10910,74
190831;1;материалы;0,00;0,00;;;;0,00
190831;4;фот;4633,10;1335,19;;;;5968,29
190831;5;соц.стр.;1052,01;316,44;;;;1368,45
190831;7;накладные;5397,57;2658,36;;;;8055,93
190831;9;командировки;0,00;0,00;;;;0,00
190831;98;прибыль;2216,38;862,00;;;;3078,38
190831;99;выручка;13299,06;5171,99;;;;18471,05
190832;1;материалы;0,00;3115,76;;;;3115,76
190832;4;фот;23133,81;3605,25;;;;26739,06
190832;5;соц.стр.;4815,92;801,72;;;;5617,64
190832;7;накладные;29193,82;7250,63;;;;36444,45
190832;9;командировки;371,80;118,29;;;;490,09
190832;98;прибыль;11428,70;2331,48;;;;13760,18
190832;99;выручка;68944,05;17223,13;;;;86167,19
190866;1;материалы;413,77;397,84;;;;811,61
190866;4;фот;9939,36;1677,03;;;;11616,39
190866;5;соц.стр.;2267,62;382,62;;;;2650,24
190866;7;накладные;11579,36;3338,97;;;;14918,33
190866;9;командировки;518,00;40,17;;;;558,17
190866;98;прибыль;4721,20;1116,06;;;;5837,26
190866;99;выручка;29439,31;6952,69;;;;36392,00
190923;1;материалы;0,00;10404,66;;;;10404,66
190923;4;фот;30223,25;3087,76;;;;33311,01
190923;5;соц.стр.;6920,94;707,23;;;;7628,17
190923;7;накладные;35210,09;6147,72;;;;41357,81
190923;9;командировки;0,00;0,00;;;;0,00
190923;98;прибыль;14493,33;1966,08;;;;16459,41
190923;99;выручка;86847,61;22313,45;;;;109161,06
190933;1;материалы;0,00;1759,13;;;;1759,13
190933;4;фот;7266,83;4840,16;;;;12106,99
190933;5;соц.стр.;1342,11;1102,22;;;;2444,33
190933;7;накладные;10173,56;11132,38;;;;21305,94
190933;9;командировки;0,00;0,00;;;;0,00
190933;98;прибыль;3756,86;3414,59;;;;7171,45
190933;99;выручка;22539,36;22248,48;;;;44787,85
190934;1;материалы;0,00;1818,00;;;;1818,00
190934;4;фот;25992,16;9665,41;;;;35657,56
190934;5;соц.стр.;5790,76;2155,39;;;;7946,15
190934;7;накладные;36389,02;22230,44;;;;58619,46
190934;9;командировки;465,06;0,00;;;;465,06
190934;98;прибыль;13634,37;6810,25;;;;20444,62
190934;99;выручка;82271,37;42679,49;;;;124950,85
190935;1;материалы;0,00;4154,13;;;;4154,13
190935;4;фот;18352,00;3500,00;;;;21852,00
190935;5;соц.стр.;4109,30;780,50;;;;4889,80
190935;7;накладные;25690,10;8052,70;;;;33742,80
190935;9;командировки;140,13;0,00;;;;140,13
190935;98;прибыль;9630,82;2466,10;;;;12096,92
190935;99;выручка;57922,35;18953,43;;;;76875,78
190942;1;материалы;0,00;;;;;0,00
190942;4;фот;6862,94;;;;;6862,94
190942;5;соц.стр.;960,67;;;;;960,67
190942;7;накладные;9608,12;;;;;9608,12
190942;9;командировки;0,00;;;;;0,00
190942;98;прибыль;3486,35;;;;;3486,35
190942;99;выручка;20918,08;;;;;20918,08
190951;1;материалы;0,00;105,44;;;;105,44
190951;4;фот;5307,65;1254,68;;;;6562,33
190951;5;соц.стр.;1049,80;273,16;;;;1322,96
190951;7;накладные;7430,71;2885,76;;;;10316,47
190951;9;командировки;3,10;0,00;;;;3,10
190951;98;прибыль;2760,11;880,25;;;;3640,36
190951;99;выручка;16551,37;5399,29;;;;21950,66
190952;1;материалы;0,00;2228,10;;;;2228,10
190952;4;фот;19121,05;4304,89;;;;23425,94
190952;5;соц.стр.;3703,83;833,87;;;;4537,70
190952;7;накладные;26769,40;9901,25;;;;36670,65
190952;9;командировки;44,80;0,00;;;;44,80
190952;98;прибыль;9918,88;3007,95;;;;12926,83
190952;99;выручка;59557,96;20276,06;;;;79834,02
190953;1;материалы;5394,85;1539,25;;;;6934,10
190953;4;фот;13607,51;1583,69;;;;15191,20
190953;5;соц.стр.;1792,31;284,99;;;;2077,30
190953;7;накладные;19050,51;3642,49;;;;22693,00
190953;9;командировки;342,56;0,00;;;;342,56
190953;98;прибыль;6890,07;1102,23;;;;7992,30
190953;99;выручка;47077,81;8152,65;;;;55230,46
190962;1;материалы;0,00;0,00;;;;0,00
190962;4;фот;5814,27;1184,47;;;;6998,74
190962;5;соц.стр.;1331,51;271,20;;;;1602,71
190962;7;накладные;8139,98;2724,29;;;;10864,27
190962;9;командировки;16,63;0,00;;;;16,63
190962;98;прибыль;3057,16;835,94;;;;3893,10
190962;99;выручка;18359,55;5015,90;;;;23375,45
190967;1;материалы;0,00;;;;;0,00
190967;4;фот;8135,70;;;;;8135,70
190967;5;соц.стр.;1790,26;;;;;1790,26
190967;7;накладные;11389,98;;;;;11389,98
190967;9;командировки;0,00;;;;;0,00
190967;98;прибыль;4263,19;;;;;4263,19
190967;99;выручка;25579,13;;;;;25579,13
190969;1;материалы;4,85;1989,44;;;;1994,29
190969;4;фот;5861,81;1990,86;;;;7852,67
190969;5;соц.стр.;793,68;367,30;;;;1160,98
190969;7;накладные;8206,56;4578,99;;;;12785,55
190969;9;командировки;8,05;0,00;;;;8,05
190969;98;прибыль;2972,41;1387,42;;;;4359,83
190969;99;выручка;17847,36;10314,01;;;;28161,37
191036;1;материалы;6,20;1091,86;;;;1098,06
191036;4;фот;23985,20;4651,05;;;;28636,25
191036;5;соц.стр.;5051,64;979,57;;;;6031,21
191036;7;накладные;33579,29;10697,41;;;;44276,70
191036;9;командировки;0,00;0,00;;;;0,00
191036;98;прибыль;12523,23;3265,60;;;;15788,83
191036;99;выручка;75145,56;20685,48;;;;95831,04
191076;1;материалы;0,00;;;;;0,00
191076;4;фот;3,18;;;;;3,18
191076;5;соц.стр.;0,71;;;;;0,71
191076;7;накладные;4,45;;;;;4,45
191076;9;командировки;0,00;;;;;0,00
191076;98;прибыль;1,67;;;;;1,67
191076;99;выручка;10,01;;;;;10,01
191177;1;материалы;1073,88;9782,00;;;;10855,88
191177;24;прочие прямые;9075,07;0,00;0,00;0,00;0,00;9075,07
191177;4;фот;67804,90;18114,50;;;;85919,40
191177;5;соц.стр.;20042,22;5612,36;;;;25654,58
191177;7;накладные;74585,34;32606,11;;;;107191,45
191177;9;командировки;0,00;61,84;;;;61,84
191177;98;прибыль;16243,25;5633,24;;;;21876,49
191177;99;выручка;188824,66;71810,05;0,00;0,00;0,00;260634,71
191178;1;материалы;0,00;3922,31;;;;3922,31
191178;4;фот;7567,87;4991,77;;;;12559,64
191178;5;соц.стр.;2474,69;1632,31;;;;4107,00
191178;7;накладные;8324,66;8985,19;;;;17309,85
191178;9;командировки;1629,05;0,00;;;;1629,05
191178;98;прибыль;1836,72;1560,93;;;;3397,65
191178;99;выручка;21832,99;21092,51;;;;42925,50
191179;1;материалы;0,00;0,00;;;;0,00
191179;4;фот;13143,77;441,71;;;;13585,48
191179;5;соц.стр.;4298,01;144,44;;;;4442,45
191179;7;накладные;14458,15;795,08;;;;15253,23
191179;9;командировки;2868,39;0,00;;;;2868,39
191179;98;прибыль;3189,99;138,12;;;;3328,11
